2014-04-02 10:20:30,562-[TS] INFO http-8080-5 org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping - Mapped URL path [/system/slog/clear] onto handler 'SLogAction'
2014-04-02 10:20:30,562-[TS] INFO http-8080-5 org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping - Mapped URL path [/system/slog/clear.*] onto handler 'SLogAction'
2014-04-02 10:20:30,562-[TS] INFO http-8080-5 org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping - Mapped URL path [/system/slog/clear/] onto handler 'SLogAction'
2014-04-02 10:20:30,562-[TS] INFO http-8080-5 org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping - Mapped URL path [/system/slog/list] onto handler 'SLogAction'
2014-04-02 10:20:30,562-[TS] INFO http-8080-5 org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping - Mapped URL path [/system/slog/list.*] onto handler 'SLogAction'
2014-04-02 10:20:30,562-[TS] INFO http-8080-5 org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping - Mapped URL path [/system/slog/list/] onto handler 'SLogAction'
2014-04-02 10:20:30,562-[TS] INFO http-8080-5 org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping - Mapped URL path [/system/slog/listData] onto handler 'SLogAction'
2014-04-02 10:20:30,562-[TS] INFO http-8080-5 org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping - Mapped URL path [/system/slog/listData.*] onto handler 'SLogAction'
2014-04-02 10:20:30,562-[TS] INFO http-8080-5 org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping - Mapped URL path [/system/slog/listData/] onto handler 'SLogAction'
2014-04-02 10:20:30,562-[TS] INFO http-8080-5 org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping - Mapped URL path [/system/user/form] onto handler 'userAction'
2014-04-02 10:20:30,562-[TS] INFO http-8080-5 org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping - Mapped URL path [/system/user/form.*] onto handler 'userAction'
2014-04-02 10:20:30,562-[TS] INFO http-8080-5 org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping - Mapped URL path [/system/user/form/] onto handler 'userAction'
2014-04-02 10:20:30,562-[TS] INFO http-8080-5 org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping - Mapped URL path [/system/user/list] onto handler 'userAction'
2014-04-02 10:20:30,562-[TS] INFO http-8080-5 org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping - Mapped URL path [/system/user/list.*] onto handler 'userAction'
2014-04-02 10:20:30,562-[TS] INFO http-8080-5 org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping - Mapped URL path [/system/user/list/] onto handler 'userAction'
2014-04-02 10:20:30,562-[TS] INFO http-8080-5 org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping - Mapped URL path [/system/user/used] onto handler 'userAction'
2014-04-02 10:20:30,562-[TS] INFO http-8080-5 org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping - Mapped URL path [/system/user/used.*] onto handler 'userAction'
2014-04-02 10:20:30,562-[TS] INFO http-8080-5 org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping - Mapped URL path [/system/user/used/] onto handler 'userAction'
2014-04-02 10:20:30,562-[TS] INFO http-8080-5 org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping - Mapped URL path [/system/user/login] onto handler 'userAction'
2014-04-02 10:20:30,562-[TS] INFO http-8080-5 org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping - Mapped URL path [/system/user/login.*] onto handler 'userAction'
2014-04-02 10:20:30,562-[TS] INFO http-8080-5 org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping - Mapped URL path [/system/user/login/] onto handler 'userAction'
2014-04-02 10:20:30,562-[TS] INFO http-8080-5 org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping - Mapped URL path [/system/user/listData] onto handler 'userAction'
2014-04-02 10:20:30,562-[TS] INFO http-8080-5 org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping - Mapped URL path [/system/user/listData.*] onto handler 'userAction'
2014-04-02 10:20:30,562-[TS] INFO http-8080-5 org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping - Mapped URL path [/system/user/listData/] onto handler 'userAction'
2014-04-02 10:20:30,562-[TS] INFO http-8080-5 org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping - Mapped URL path [/system/user/formSave] onto handler 'userAction'
2014-04-02 10:20:30,562-[TS] INFO http-8080-5 org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping - Mapped URL path [/system/user/formSave.*] onto handler 'userAction'
2014-04-02 10:20:30,562-[TS] INFO http-8080-5 org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping - Mapped URL path [/system/user/formSave/] onto handler 'userAction'
2014-04-02 10:20:30,562-[TS] INFO http-8080-5 org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping - Mapped URL path [/system/user/formDelete] onto handler 'userAction'
2014-04-02 10:20:30,562-[TS] INFO http-8080-5 org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping - Mapped URL path [/system/user/formDelete.*] onto handler 'userAction'
2014-04-02 10:20:30,562-[TS] INFO http-8080-5 org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping - Mapped URL path [/system/user/formDelete/] onto handler 'userAction'
2014-04-02 10:20:30,562-[TS] INFO http-8080-5 org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping - Mapped URL path [/system/user/updateRole] onto handler 'userAction'
2014-04-02 10:20:30,562-[TS] INFO http-8080-5 org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping - Mapped URL path [/system/user/updateRole.*] onto handler 'userAction'
2014-04-02 10:20:30,562-[TS] INFO http-8080-5 org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping - Mapped URL path [/system/user/updateRole/] onto handler 'userAction'
2014-04-02 10:20:30,562-[TS] INFO http-8080-5 org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping - Mapped URL path [/system/user/exist] onto handler 'userAction'
2014-04-02 10:20:30,562-[TS] INFO http-8080-5 org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping - Mapped URL path [/system/user/exist.*] onto handler 'userAction'
2014-04-02 10:20:30,562-[TS] INFO http-8080-5 org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping - Mapped URL path [/system/user/exist/] onto handler 'userAction'
2014-04-02 10:20:30,562-[TS] INFO http-8080-5 org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping - Mapped URL path [/system/user/resetPassword] onto handler 'userAction'
2014-04-02 10:20:30,562-[TS] INFO http-8080-5 org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping - Mapped URL path [/system/user/resetPassword.*] onto handler 'userAction'
2014-04-02 10:20:30,562-[TS] INFO http-8080-5 org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping - Mapped URL path [/system/user/resetPassword/] onto handler 'userAction'
2014-04-02 10:20:30,562-[TS] INFO http-8080-5 org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping - Mapped URL path [/system/user/updateResource] onto handler 'userAction'
2014-04-02 10:20:30,562-[TS] INFO http-8080-5 org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping - Mapped URL path [/system/user/updateResource.*] onto handler 'userAction'
